,Timestamp,Label,MotorData.ActCurrent,MotorData.ActPosition,MotorData.ActSpeed,MotorData.IsAcceleration,MotorData.IsForce,MotorData.Motor_Pos1reached,MotorData.Motor_Pos2reached,MotorData.Motor_Pos3reached,MotorData.Motor_Pos4reached,NVL_Recv_Ind.GL_Metall,NVL_Recv_Ind.GL_NonMetall,NVL_Recv_Storage.GL_I_ProcessStarted,NVL_Recv_Storage.GL_I_Slider_IN,NVL_Recv_Storage.GL_I_Slider_OUT,NVL_Recv_Storage.GL_LightBarrier,NVL_Send_Storage.ActivateStorage,PLC_PRG.Gripper,PLC_PRG.MaterialIsMetal
3936,2016-04-20 16:08:17.498,6,498,258912,93206,0,51,0,0,0,0,0,1,0,1,0,1,0,1,0
3937,2016-04-20 16:08:17.544,6,498,258912,93206,0,51,0,0,0,0,0,1,0,1,0,1,0,1,0
3938,2016-04-20 16:08:17.599,6,909,268105,62901,0,63,0,0,0,0,0,1,0,1,0,1,0,1,0
3939,2016-04-20 16:08:17.635,6,909,268105,62901,0,63,0,0,0,0,0,1,0,1,0,1,0,1,0
3940,2016-04-20 16:08:17.685,6,909,268105,62901,0,63,0,0,0,0,0,1,0,1,0,1,0,1,0
3941,2016-04-20 16:08:17.730,6,63,274601,66584,0,84,0,0,0,0,0,1,0,1,0,1,0,1,0
3942,2016-04-20 16:08:17.779,6,949,281068,82824,-1015,163,0,0,0,0,0,1,0,1,0,1,0,1,0
3943,2016-04-20 16:08:17.825,6,743,283939,64670,0,32,0,0,0,0,0,1,0,1,0,1,0,1,0
3944,2016-04-20 16:08:17.872,6,746,290928,89117,0,-14,0,0,0,0,0,1,0,1,0,1,0,1,0
3945,2016-04-20 16:08:17.919,6,275,294031,82679,1015,202,0,0,0,0,0,1,0,1,0,1,0,1,0
3946,2016-04-20 16:08:17.965,6,275,294031,82679,1015,202,0,0,0,0,0,1,0,1,0,1,0,1,0
3947,2016-04-20 16:08:18.018,6,663,299947,87203,0,10,0,0,0,0,0,1,0,1,0,1,0,1,0
3948,2016-04-20 16:08:18.064,6,91,303862,77343,0,57,0,0,0,0,0,1,0,1,0,1,0,1,0
3949,2016-04-20 16:08:18.106,6,96,310184,100485,-1015,61,0,0,0,0,0,1,0,1,0,1,0,1,0
3950,2016-04-20 16:08:18.153,6,96,310184,100485,-1015,61,0,0,0,0,0,1,0,1,0,1,0,1,0
3951,2016-04-20 16:08:18.204,6,316,316361,77343,0,97,0,0,0,0,0,1,0,1,0,1,0,1,0
3952,2016-04-20 16:08:18.252,6,316,316361,77343,0,97,0,0,0,0,0,1,0,1,0,1,0,1,0
3953,2016-04-20 16:08:18.292,6,567,319638,83056,-1015,157,0,0,0,0,0,1,0,1,0,1,0,1,0
3954,2016-04-20 16:08:18.338,6,25,326453,70992,0,213,0,0,0,0,0,1,0,1,0,1,0,1,0
3955,2016-04-20 16:08:18.388,6,648,329730,68208,0,15,0,0,0,0,0,1,0,1,0,1,0,1,0
3956,2016-04-20 16:08:18.435,6,648,329730,68208,0,15,0,0,0,0,0,1,0,1,0,1,0,1,0
3957,2016-04-20 16:08:18.481,6,4,336052,71224,0,-47,0,0,0,0,0,1,0,1,0,1,0,1,0
3958,2016-04-20 16:08:18.531,6,987,339561,78039,1015,51,0,0,0,0,0,1,0,1,0,1,0,1,0
3959,2016-04-20 16:08:18.574,6,1007,345883,60059,0,154,0,0,0,0,0,1,0,1,0,1,0,1,0
3960,2016-04-20 16:08:18.622,6,855,349015,67106,-1015,72,0,0,0,0,0,1,0,1,0,1,0,1,0
3961,2016-04-20 16:08:18.669,6,855,349015,67106,-1015,72,0,0,0,0,0,1,0,1,0,1,0,1,0
3962,2016-04-20 16:08:18.720,6,1143,355801,65888,0,165,0,0,0,0,0,1,0,1,0,1,0,1,0
3963,2016-04-20 16:08:18.765,6,660,361804,75081,0,161,0,0,0,0,0,1,0,1,0,1,0,1,0
3964,2016-04-20 16:08:18.815,6,657,365081,66323,1015,83,0,0,0,0,1,0,0,1,0,1,0,1,1
3965,2016-04-20 16:08:18.855,6,657,365081,66323,1015,83,0,0,0,0,1,0,0,1,0,1,0,1,1
3966,2016-04-20 16:08:18.903,6,745,371577,98339,0,115,0,0,0,0,1,0,0,1,0,1,0,1,1
3967,2016-04-20 16:08:18.947,6,745,371577,98339,0,115,0,0,0,0,1,0,0,1,0,1,0,1,1
3968,2016-04-20 16:08:19.001,6,188,374680,86652,0,154,0,0,0,0,1,0,0,1,0,1,0,1,1
3969,2016-04-20 16:08:19.045,6,1094,381089,72268,0,219,0,0,0,0,1,0,0,1,0,1,0,1,1
3970,2016-04-20 16:08:19.089,6,439,384453,80388,-1015,178,0,0,0,0,1,0,0,1,0,1,0,1,1
3971,2016-04-20 16:08:19.136,6,583,389934,13543,-2001,1,0,0,0,0,1,0,0,1,0,1,0,1,1
3972,2016-04-20 16:08:19.187,6,583,389934,13543,-2001,1,0,0,0,0,1,0,0,1,0,1,0,1,1
3973,2016-04-20 16:08:19.231,6,337,389992,0,0,77,0,0,0,0,1,0,0,1,0,1,0,1,1
3974,2016-04-20 16:08:19.278,6,333,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1
3975,2016-04-20 16:08:19.323,6,325,389992,0,0,76,0,0,0,1,1,0,0,1,0,1,0,1,1
3976,2016-04-20 16:08:19.370,6,325,389992,0,0,76,0,0,0,1,1,0,0,1,0,1,0,1,1
3977,2016-04-20 16:08:19.417,6,319,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1
3978,2016-04-20 16:08:19.463,6,329,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3979,2016-04-20 16:08:19.519,6,336,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1
3980,2016-04-20 16:08:19.566,6,331,389992,0,0,75,0,0,0,1,1,0,0,1,0,1,0,1,1
3981,2016-04-20 16:08:19.606,6,331,389992,0,0,75,0,0,0,1,1,0,0,1,0,1,0,1,1
3982,2016-04-20 16:08:19.654,6,331,389992,0,0,75,0,0,0,1,1,0,0,1,0,1,0,1,1
3983,2016-04-20 16:08:19.698,6,338,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3984,2016-04-20 16:08:19.747,6,338,389992,0,0,75,0,0,0,1,1,0,0,1,0,1,0,1,1
3985,2016-04-20 16:08:19.791,6,341,389992,0,0,74,0,0,0,1,1,0,0,1,0,1,0,1,1
3986,2016-04-20 16:08:19.841,6,331,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3987,2016-04-20 16:08:19.891,6,331,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3988,2016-04-20 16:08:19.939,6,333,389992,0,0,75,0,0,0,1,1,0,0,1,0,1,0,1,1
3989,2016-04-20 16:08:19.979,6,341,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3990,2016-04-20 16:08:20.031,6,335,389992,0,0,71,0,0,0,1,1,0,0,1,0,1,0,1,1
3991,2016-04-20 16:08:20.074,6,338,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3992,2016-04-20 16:08:20.121,6,338,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3993,2016-04-20 16:08:20.169,6,338,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3994,2016-04-20 16:08:20.215,6,338,389992,0,0,72,0,0,0,1,1,0,0,1,0,1,0,1,1
3995,2016-04-20 16:08:20.265,6,329,389992,0,0,73,0,0,0,1,1,0,0,1,0,1,0,1,1
3996,2016-04-20 16:08:20.315,7,340,389992,0,-2001,73,0,0,0,1,1,0,0,1,0,1,0,1,1
3997,2016-04-20 16:08:20.354,7,-399,386338,-74182,0,-191,0,0,0,0,1,0,0,1,0,1,0,1,1
3998,2016-04-20 16:08:20.404,7,-399,386338,-74182,0,-191,0,0,0,0,1,0,0,1,0,1,0,1,1
3999,2016-04-20 16:08:20.449,7,-241,383206,-81867,-1015,-81,0,0,0,0,1,0,0,1,0,1,0,1,1
4000,2016-04-20 16:08:20.500,7,-696,377058,-81084,0,-74,0,0,0,0,1,0,0,1,0,1,0,1,1
4001,2016-04-20 16:08:20.543,7,-693,373056,-100456,1015,-62,0,0,0,0,1,0,0,1,0,1,0,1,1
4002,2016-04-20 16:08:20.591,7,-693,373056,-100456,1015,-62,0,0,0,0,1,0,0,1,0,1,0,1,1
4003,2016-04-20 16:08:20.637,7,-488,366473,-68092,-1015,-104,0,0,0,0,1,0,0,1,0,1,0,1,1
4004,2016-04-20 16:08:20.688,7,-347,360470,-92191,1015,-28,0,0,0,0,1,0,0,1,0,1,0,1,1
4005,2016-04-20 16:08:20.731,7,-804,357135,-94163,0,-250,0,0,0,0,1,0,0,1,0,1,0,1,1
4006,2016-04-20 16:08:20.781,7,-249,350494,-81171,1015,-79,0,0,0,0,1,0,0,1,0,1,0,1,1
4007,2016-04-20 16:08:20.825,7,-249,350494,-81171,1015,-79,0,0,0,0,1,0,0,1,0,1,0,1,1
4008,2016-04-20 16:08:20.871,7,-249,350494,-81171,1015,-79,0,0,0,0,1,0,0,1,0,1,0,1,1
4009,2016-04-20 16:08:20.919,7,-158,347188,-70876,0,-53,0,0,0,0,0,1,0,1,0,1,0,1,1
4010,2016-04-20 16:08:20.972,7,-765,340315,-94221,0,-75,0,0,0,0,0,1,0,1,0,1,0,1,1
4011,2016-04-20 16:08:21.017,7,252,337125,-90132,0,-14,0,0,0,0,0,1,0,1,0,1,0,1,1
4012,2016-04-20 16:08:21.058,7,-405,330716,-97788,0,-111,0,0,0,0,0,1,0,1,0,1,0,1,1
4013,2016-04-20 16:08:21.104,7,-405,330716,-97788,0,-111,0,0,0,0,0,1,0,1,0,1,0,1,1
4014,2016-04-20 16:08:21.155,7,-167,324307,-83578,-1015,-63,0,0,0,0,0,1,0,1,0,1,0,1,1
4015,2016-04-20 16:08:21.198,7,-548,321030,-94076,0,-5,0,0,0,0,0,1,0,1,0,1,0,1,1
4016,2016-04-20 16:08:21.249,7,-237,315027,-71659,0,-37,0,0,0,0,0,1,0,1,0,1,0,1,1
4017,2016-04-20 16:08:21.292,7,-237,315027,-71659,0,-37,0,0,0,0,0,1,0,1,0,1,0,1,1
4018,2016-04-20 16:08:21.342,7,-730,311924,-66236,0,-32,0,0,0,0,0,1,0,1,0,1,0,1,1
4019,2016-04-20 16:08:21.389,7,-145,305109,-81896,0,-165,0,0,0,0,0,1,0,1,0,1,0,1,1
4020,2016-04-20 16:08:21.440,7,64,301687,-71891,-1015,19,0,0,0,0,0,1,0,1,0,1,0,1,1
4021,2016-04-20 16:08:21.481,7,150,295191,-75951,0,-50,0,0,0,0,0,1,0,1,0,1,0,1,1
4022,2016-04-20 16:08:21.526,7,150,295191,-75951,0,-50,0,0,0,0,0,1,0,1,0,1,0,1,1
4023,2016-04-20 16:08:21.575,7,150,295191,-75951,0,-50,0,0,0,0,0,1,0,1,0,1,0,1,1
4024,2016-04-20 16:08:21.622,7,-25,291276,-91727,0,-91,0,0,0,0,0,1,0,1,0,1,0,1,1
4025,2016-04-20 16:08:21.668,7,-207,285186,-65279,1015,20,0,0,0,0,0,1,0,1,0,1,0,1,1
4026,2016-04-20 16:08:21.717,7,157,279038,-83868,0,-19,0,0,0,0,0,1,0,1,0,1,0,1,1
4027,2016-04-20 16:08:21.765,7,-94,275355,-58696,-1015,-74,0,0,0,0,0,1,0,1,0,1,0,1,1
4028,2016-04-20 16:08:21.808,7,-94,275355,-58696,-1015,-74,0,0,0,0,0,1,0,1,0,1,0,1,1
4029,2016-04-20 16:08:21.856,7,-140,268859,-74472,0,-121,0,0,0,0,0,1,0,1,0,1,0,1,1
4030,2016-04-20 16:08:21.902,7,-31,265843,-72094,1015,-95,0,0,0,0,0,1,0,1,0,1,0,1,1
4031,2016-04-20 16:08:21.954,7,276,260188,-36453,2001,132,0,0,0,0,0,1,0,1,0,1,0,1,1
4032,2016-04-20 16:08:22.001,7,276,260188,-36453,2001,132,0,0,0,0,0,1,0,1,0,1,0,1,1
4033,2016-04-20 16:08:22.043,7,21,260014,0,0,-147,0,0,0,0,0,1,0,1,0,1,0,1,1
4034,2016-04-20 16:08:22.089,8,16,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,1,0
4035,2016-04-20 16:08:22.139,8,20,260014,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0
4036,2016-04-20 16:08:22.187,8,17,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4037,2016-04-20 16:08:22.231,8,17,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4038,2016-04-20 16:08:22.276,8,17,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4039,2016-04-20 16:08:22.323,8,17,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4040,2016-04-20 16:08:22.373,8,16,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4041,2016-04-20 16:08:22.419,8,33,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4042,2016-04-20 16:08:22.464,8,30,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4043,2016-04-20 16:08:22.511,8,30,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4044,2016-04-20 16:08:22.558,8,23,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4045,2016-04-20 16:08:22.605,8,11,260014,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
4046,2016-04-20 16:08:22.655,8,19,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4047,2016-04-20 16:08:22.698,8,19,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4048,2016-04-20 16:08:22.747,8,21,260014,0,0,7,0,0,1,0,0,1,0,1,0,1,0,0,0
4049,2016-04-20 16:08:22.791,8,16,260014,0,0,7,0,0,1,0,0,1,0,1,0,1,0,0,0
4050,2016-04-20 16:08:22.843,8,14,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4051,2016-04-20 16:08:22.890,8,14,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4052,2016-04-20 16:08:22.937,8,4,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4053,2016-04-20 16:08:22.980,8,4,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4054,2016-04-20 16:08:23.026,8,8,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4055,2016-04-20 16:08:23.075,8,9,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4056,2016-04-20 16:08:23.124,8,10,260014,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
4057,2016-04-20 16:08:23.169,8,10,260014,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
4058,2016-04-20 16:08:23.217,0,32,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4059,2016-04-20 16:08:23.261,0,17,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4060,2016-04-20 16:08:23.311,0,26,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4061,2016-04-20 16:08:23.355,0,21,260014,0,0,5,0,0,1,0,0,1,0,1,0,1,0,0,0
4062,2016-04-20 16:08:23.403,0,21,260014,0,0,5,0,0,1,0,0,1,0,1,0,1,0,0,0
4063,2016-04-20 16:08:23.453,0,8,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4064,2016-04-20 16:08:23.501,0,18,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4065,2016-04-20 16:08:23.543,0,18,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4066,2016-04-20 16:08:23.591,0,10,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4067,2016-04-20 16:08:23.641,0,21,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4068,2016-04-20 16:08:23.688,0,21,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4069,2016-04-20 16:08:23.728,0,19,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4070,2016-04-20 16:08:23.775,0,13,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4071,2016-04-20 16:08:23.824,0,16,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4072,2016-04-20 16:08:23.874,0,16,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4073,2016-04-20 16:08:23.918,0,13,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4074,2016-04-20 16:08:23.973,0,12,260014,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,0
4075,2016-04-20 16:08:24.011,0,13,260014,0,0,5,0,0,1,0,0,1,0,1,0,1,0,0,0
4076,2016-04-20 16:08:24.058,0,17,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4077,2016-04-20 16:08:24.104,0,17,260014,0,0,4,0,0,1,0,0,1,0,1,0,1,0,0,0
4078,2016-04-20 16:08:24.152,0,17,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4079,2016-04-20 16:08:24.199,0,22,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4080,2016-04-20 16:08:24.250,0,26,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4081,2016-04-20 16:08:24.295,0,26,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4082,2016-04-20 16:08:24.340,0,23,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4083,2016-04-20 16:08:24.389,0,23,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4084,2016-04-20 16:08:24.438,0,17,260014,0,0,5,0,0,1,0,0,1,0,1,0,1,0,0,0
4085,2016-04-20 16:08:24.480,0,21,260014,0,0,7,0,0,1,0,0,1,0,1,0,1,0,0,0
4086,2016-04-20 16:08:24.528,0,17,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4087,2016-04-20 16:08:24.575,0,17,260014,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4088,2016-04-20 16:08:24.624,0,8,260014,0,0,5,0,0,1,0,0,1,0,1,0,1,0,0,0
4089,2016-04-20 16:08:24.668,0,25,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4090,2016-04-20 16:08:24.714,0,8,260014,0,0,5,0,0,1,0,0,1,0,1,0,1,0,0,0
4091,2016-04-20 16:08:24.762,0,22,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4092,2016-04-20 16:08:24.808,0,22,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4093,2016-04-20 16:08:24.856,0,10,260014,0,0,6,0,0,1,0,0,1,0,1,0,1,0,0,0
4094,2016-04-20 16:08:24.901,1,31,260014,0,0,4,0,0,1,0,0,1,1,1,0,1,0,0,0
4095,2016-04-20 16:08:24.947,1,31,260014,0,0,4,0,0,1,0,0,1,1,1,0,1,0,0,0
4096,2016-04-20 16:08:24.995,2,7,260014,0,0,7,0,0,1,0,0,1,1,1,0,1,0,0,0
4097,2016-04-20 16:08:25.043,2,7,260014,0,0,7,0,0,1,0,0,1,1,1,0,1,0,0,0
4098,2016-04-20 16:08:25.093,3,21,260014,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
4099,2016-04-20 16:08:25.136,3,21,260014,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
4100,2016-04-20 16:08:25.189,3,13,260014,0,0,3,0,0,1,0,0,1,1,1,0,1,1,0,0
4101,2016-04-20 16:08:25.230,3,17,260014,0,0,5,0,0,1,0,0,1,1,0,0,0,1,0,0
4102,2016-04-20 16:08:25.279,3,8,260014,0,0,2,0,0,1,0,0,1,1,0,0,1,1,0,0
4103,2016-04-20 16:08:25.326,3,8,260014,0,0,2,0,0,1,0,0,1,1,0,0,1,1,0,0
4104,2016-04-20 16:08:25.374,3,35,260014,0,0,6,0,0,1,0,0,1,1,0,0,1,1,0,0
4105,2016-04-20 16:08:25.418,4,17,260014,0,0,2,0,0,1,0,0,1,1,0,1,1,0,0,0
4106,2016-04-20 16:08:25.465,4,18,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4107,2016-04-20 16:08:25.511,4,18,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4108,2016-04-20 16:08:25.559,4,27,260014,0,0,5,0,0,1,0,0,1,1,0,1,1,0,0,0
4109,2016-04-20 16:08:25.605,4,35,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4110,2016-04-20 16:08:25.653,4,35,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4111,2016-04-20 16:08:25.699,4,19,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4112,2016-04-20 16:08:25.746,4,18,260014,0,0,5,0,0,1,0,0,1,1,0,1,1,0,0,0
4113,2016-04-20 16:08:25.792,4,18,260014,0,0,5,0,0,1,0,0,1,1,0,1,1,0,0,0
4114,2016-04-20 16:08:25.840,4,19,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4115,2016-04-20 16:08:25.892,4,21,260014,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
4116,2016-04-20 16:08:25.938,4,19,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0
4117,2016-04-20 16:08:25.979,4,21,260014,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
4118,2016-04-20 16:08:26.030,4,20,260014,0,0,8,0,0,1,0,0,1,1,0,1,1,0,0,0
4119,2016-04-20 16:08:26.076,4,20,260014,0,0,8,0,0,1,0,0,1,1,0,1,1,0,0,0
4120,2016-04-20 16:08:26.125,4,12,260014,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
4121,2016-04-20 16:08:26.169,4,23,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4122,2016-04-20 16:08:26.222,4,8,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4123,2016-04-20 16:08:26.263,4,8,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4124,2016-04-20 16:08:26.311,4,8,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4125,2016-04-20 16:08:26.357,4,32,260014,0,0,5,0,0,1,0,0,1,1,0,1,1,0,0,0
4126,2016-04-20 16:08:26.408,4,22,260014,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
4127,2016-04-20 16:08:26.448,4,13,260014,0,0,2,0,0,1,0,0,1,1,0,1,1,0,0,0
4128,2016-04-20 16:08:26.496,4,18,260014,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
4129,2016-04-20 16:08:26.543,4,12,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4130,2016-04-20 16:08:26.593,4,12,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4131,2016-04-20 16:08:26.641,4,17,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4132,2016-04-20 16:08:26.688,4,24,260014,0,0,5,0,0,1,0,0,1,1,0,1,1,0,0,0
4133,2016-04-20 16:08:26.729,4,21,260014,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
4134,2016-04-20 16:08:26.776,4,21,260014,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
4135,2016-04-20 16:08:26.827,4,28,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4136,2016-04-20 16:08:26.874,4,30,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0
4137,2016-04-20 16:08:26.919,4,28,260014,0,0,2,0,0,1,0,0,1,1,0,1,1,0,0,0
4138,2016-04-20 16:08:26.964,4,28,260014,0,0,2,0,0,1,0,0,1,1,0,1,1,0,0,0
4139,2016-04-20 16:08:27.010,4,28,260014,0,0,2,0,0,1,0,0,1,1,0,1,1,0,0,0
4140,2016-04-20 16:08:27.060,4,17,260014,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0
4141,2016-04-20 16:08:27.106,4,30,260014,0,0,3,0,0,1,0,0,1,1,0,1,1,0,0,0
4142,2016-04-20 16:08:27.153,4,17,260014,0,0,4,0,0,1,0,0,1,1,0,1,1,0,0,0
4143,2016-04-20 16:08:27.198,4,14,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0
4144,2016-04-20 16:08:27.247,4,14,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0
4145,2016-04-20 16:08:27.293,4,15,260014,0,0,2,0,0,1,0,0,1,1,0,1,1,0,0,0
4146,2016-04-20 16:08:27.339,4,19,260014,0,0,6,0,0,1,0,0,1,1,0,1,1,0,0,0
4147,2016-04-20 16:08:27.395,4,13,260014,0,0,2,0,0,1,0,0,1,1,0,1,1,0,0,0
4148,2016-04-20 16:08:27.439,4,15,260014,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
4149,2016-04-20 16:08:27.480,4,15,260014,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
4150,2016-04-20 16:08:27.527,4,28,260014,0,0,7,0,0,1,0,0,1,0,0,1,1,0,0,0
4151,2016-04-20 16:08:27.578,4,24,260014,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0
4152,2016-04-20 16:08:27.624,4,26,260014,0,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0
4153,2016-04-20 16:08:27.666,4,26,260014,0,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0
4154,2016-04-20 16:08:27.715,4,26,260014,0,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0
4155,2016-04-20 16:08:27.761,4,19,260014,0,0,5,0,0,1,0,0,1,0,0,1,1,0,0,0
4156,2016-04-20 16:08:27.808,4,30,260014,0,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0
4157,2016-04-20 16:08:27.856,4,14,260014,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4158,2016-04-20 16:08:27.906,4,14,260014,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
4159,2016-04-20 16:08:27.951,4,14,260014,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0
4160,2016-04-20 16:08:27.995,4,-306,259927,0,0,3,0,0,1,0,0,1,0,1,0,1,0,0,0
4161,2016-04-20 16:08:28.042,4,-473,254736,-90248,0,17,0,0,0,0,0,1,0,1,0,1,0,0,0
4162,2016-04-20 16:08:28.095,4,173,251314,-79489,1015,-30,0,0,0,0,0,1,0,1,0,1,0,0,0
4163,2016-04-20 16:08:28.139,4,-165,244412,-75893,0,-119,0,0,0,0,0,1,0,1,0,1,0,0,0
4164,2016-04-20 16:08:28.188,4,-165,244412,-75893,0,-119,0,0,0,0,0,1,0,1,0,1,0,0,0
4165,2016-04-20 16:08:28.232,4,255,241309,-85028,0,-141,0,0,0,0,0,1,0,1,0,1,0,0,0
4166,2016-04-20 16:08:28.278,4,-307,235132,-85521,-1015,-75,0,0,0,0,0,1,0,1,0,1,0,0,0
4167,2016-04-20 16:08:28.324,4,-785,232174,-68556,0,-127,0,0,0,0,0,1,0,1,0,1,0,0,0
4168,2016-04-20 16:08:28.377,4,-656,224982,-85492,1015,-57,0,0,0,0,0,1,0,1,0,1,0,0,0
4169,2016-04-20 16:08:28.417,4,-656,224982,-85492,1015,-57,0,0,0,0,0,1,0,1,0,1,0,0,0
4170,2016-04-20 16:08:28.466,4,-656,224982,-85492,1015,-57,0,0,0,0,0,1,0,1,0,1,0,0,0
