,a1,a2,a3,a4
4788,-1.78026,3.50793,-4.50471,1.98338
4789,-0.787417,0.463372,-2.78217,2.52041
4790,-3.62754,-2.18977,1.29491,0.499439
4791,-1.58242,1.60413,0.75549,2.07188
4792,-3.34992,2.57827,2.03698,1.28162
4793,-0.615092,-2.04294,2.60523,-0.846575
4794,1.66124,-5.7269,0.185861,-1.34036
4795,0.0203426,-3.32023,-0.108818,-1.6302
4796,1.49895,-0.223607,-2.02078,0.23828
4797,1.09555,1.92505,-0.220564,0.210896
4798,-0.0426181,1.16649,0.495714,-2.26263
4799,0.471781,1.84411,-0.376181,-0.133859
4800,-1.31566,3.25129,-0.167037,-1.37725
4801,0.325507,2.46438,-0.118752,-0.314307
4802,-0.339644,0.633389,0.817017,1.95471
4803,-0.790812,0.722736,0.814947,1.47346
4804,1.21821,0.522486,-0.203321,2.83893
4805,-1.10371,-1.14283,0.982014,0.654957
4806,0.344774,-1.61329,1.23889,0.513856
4807,-0.0172462,-0.641731,1.58006,-0.0125008
4808,-0.955405,0.681792,1.3923,-0.545487
4809,0.182489,-0.0704008,-0.0277015,-1.28818
4810,-0.207348,-0.0878904,1.4152,0.973049
4811,0.404341,0.404668,-0.183457,1.43368
4812,1.26366,-0.674405,-0.418813,1.68245
4813,0.574224,-3.41622,0.312916,-4.39559
4814,1.68267,-2.19113,-0.392188,-2.11187
4815,-1.63698,0.128494,-0.0609507,-2.04658
4816,-1.0105,-0.429549,1.6249,-0.610343
4817,2.05677,-1.81639,0.216482,0.797215
4818,-1.02081,0.653863,-1.08695,5.83522
4819,-2.92807,4.30325,-0.115307,7.29178
4820,1.32269,2.10131,1.59068,0.719963
4821,-1.18812,-4.82556,1.87639,-4.74581
4822,-2.60227,-3.89685,-0.0970972,-9.51214
4823,3.06996,-0.610682,-4.71704,-2.26565
4824,1.6212,-0.700164,-1.72197,3.58523
4825,2.28527,-2.35436,2.07947,-0.301185
4826,5.25199,-3.1151,0.217446,-0.496911
4827,1.69543,1.34125,-4.00586,0.68595
4828,-0.14982,3.07314,-2.90385,-4.1804
4829,-0.312919,0.225977,3.0391,-2.01473
4830,-2.28381,-0.779477,4.88388,-5.56691
4831,3.43198,-1.81083,-0.743432,-3.95325
4832,-1.77158,-2.33376,-0.257545,4.63694
4833,-0.485246,3.28342,3.39545,1.11142
4834,10.1612,-0.788289,0.181851,-2.47262
4835,-0.548071,-6.82793,5.12944,-4.73298
4836,3.95344,-3.4874,-1.88738,-6.57696
4837,9.96408,1.38084,-6.19305,5.62264
4838,-2.8012,4.87065,0.352918,1.72656
4839,3.19805,1.26885,0.555165,-5.99266
4840,0.0930619,-5.62697,-0.3904,-4.66596
4841,-3.23989,0.275871,-8.07521,-2.19906
4842,0.393479,3.08398,-11.5791,1.93958
4843,-4.43545,-0.784492,0.280903,3.89468
4844,2.4162,-3.54488,1.81458,-6.48183
4845,5.7733,-4.44323,-3.05368,4.77848
4846,-10.7981,3.20235,4.73874,6.57345
4847,5.66855,7.44543,-0.877945,-5.49441
4848,4.76133,-5.49912,5.65699,-4.51261
4849,-10.1168,-13.5902,12.7796,-7.72537
4850,11.2557,-7.01313,-4.91998,3.75041
4851,3.81435,-2.08985,-6.01261,6.5955
4852,0.474347,-3.62867,5.67354,-5.01043
4853,8.56498,-6.51989,7.04291,-10.3034
4854,3.72615,2.58817,-0.173947,-9.68825
4855,4.48913,9.44536,-14.1168,-8.51606
4856,-0.627047,7.46455,-8.1802,2.1503
4857,-4.51592,4.41347,3.60541,-2.646
4858,7.02599,3.6644,-3.34505,2.06786
4859,-11.0567,3.87685,0.620966,14.2708
4860,-10.6405,10.2081,7.87701,2.64135
4861,12.5438,3.9342,0.882672,0.0807638
4862,-7.45075,-12.2817,13.0179,-5.22143
4863,3.32586,-14.1017,5.2398,-4.37669
4864,14.38,-1.77489,-4.94661,5.95284
4865,-2.10335,4.69453,0.253445,-4.95537
4866,5.81509,-5.11204,2.10884,-13.1816
4867,1.9767,-8.6981,3.96065,-7.40238
4868,-2.80189,3.85842,-10.261,-0.869617
4869,1.40165,8.49508,-17.5678,2.30985
4870,-8.02648,-3.59897,-3.11673,10.413
4871,1.10001,-7.38041,4.05681,2.41781
4872,5.33719,-1.38687,-5.45954,7.82392
4873,-12.3699,5.68006,1.42043,7.88935
4874,-0.446041,3.23299,-0.824009,-2.27487
4875,1.45361,-4.9408,7.76291,-7.01496
4876,-10.262,-6.81328,17.298,-12.3536
4877,10.3459,-2.48465,0.566883,7.09261
4878,4.15099,1.19497,-4.23364,11.8963
4879,2.30819,2.3238,-0.379786,-5.35878
4880,10.2018,-4.32242,1.66392,-8.10096
4881,-3.02645,-3.57782,-4.70256,6.71442
4882,-2.25099,11.7189,-13.223,-1.21365
4883,-4.09854,12.513,-6.06517,-1.45103
4884,-9.97092,2.61299,9.21919,4.90474
4885,0.187627,-0.414357,3.17208,6.50082
4886,1.10435,-0.5498,1.27488,3.89325
4887,-4.98378,-4.32351,1.16314,0.486348
4888,2.14712,-7.8689,-0.587828,-1.02758
4889,-0.217815,-13.2972,7.14941,-7.15764
4890,-1.16452,-2.23979,7.81161,-0.268596
4891,2.48553,9.54826,1.51355,5.7146
4892,1.5931,2.56947,7.70014,3.01609
4893,6.98378,-2.64287,4.07391,-6.14009
4894,4.53336,-2.45238,-7.24196,-2.32617
4895,-2.64436,-1.56366,-11.5189,5.7737
4896,-4.76302,8.23843,-12.2875,6.0461
4897,-5.36371,8.60938,-6.13374,4.33688
4898,-11.0366,3.45995,4.21932,10.2162
4899,-7.36012,10.2012,3.18118,-0.268738
4900,-1.74595,6.19621,-2.70038,2.083
4901,-8.33166,-5.36041,4.57483,1.03865
4902,1.97927,-7.14802,3.38012,-2.5611
4903,4.4088,-6.48857,-0.167887,0.923349
4904,-3.36894,-5.7376,2.92941,0.750395
4905,4.66281,0.469214,0.890388,9.47578
4906,0.213675,3.72447,6.01332,5.37028
4907,-0.0619111,0.0578674,6.04119,-1.70642
4908,1.06106,-0.184683,1.46264,-0.682095
4909,-5.63442,2.00139,-1.8158,-2.17988
4910,1.52077,4.73711,-5.94391,-2.89864
4911,-3.86855,2.46928,-4.32539,3.75201
4912,-5.20198,-0.250168,2.70247,3.29296
4913,1.92445,1.23158,-0.296466,4.82303
4914,-3.73218,3.03044,-0.83878,3.91373
4915,-3.18983,3.80161,0.440505,-0.872919
4916,2.31401,0.982924,0.858655,-2.90023
4917,0.437696,-3.8022,3.86324,-1.7142
4918,2.08307,-1.19732,1.52651,2.45039
4919,4.36646,3.86411,2.58934,2.82095
4920,1.96936,1.8711,0.306684,0.436776
4921,2.44848,-0.526206,-0.740969,-0.173751
4922,-2.30337,0.130675,-0.1592,2.17813
4923,-2.12413,5.17693,-0.926247,2.95037
4924,-2.27027,3.54632,-2.88084,2.41494
4925,-3.65227,-1.74967,-0.250667,3.6886
4926,-3.66366,-0.627347,-1.91706,6.64525
4927,-0.923138,4.54445,-3.36438,5.02871
4928,-1.86822,-1.22484,-3.83965,3.68947
4929,-2.55142,-4.41136,-0.709378,0.782974
4930,-2.35073,0.0131287,-2.15559,-3.41721
4931,-3.44751,2.83236,-2.53774,-1.85803
4932,-3.73707,1.40173,1.39545,-1.21998
4933,-0.157171,-0.704355,2.83711,-0.215545
4934,2.08062,0.837721,1.31847,-0.431593
4935,1.84398,3.12833,-2.23768,0.3872
4936,4.23823,2.2312,-0.646057,0.606563
4937,2.32419,0.491317,1.46677,-0.978415
4938,1.90626,4.86767,1.36275,-1.50794
4939,-0.219183,5.37799,-0.33786,-0.250135
4940,-2.0301,2.61937,1.80283,1.23886
4941,-1.77446,-0.940126,0.37152,5.191
4942,-2.66838,-0.484445,2.93023,5.19662
4943,-1.98831,-2.93626,1.87236,-1.82517
4944,0.0828613,-5.05319,2.61016,-2.97214
4945,-1.77052,-3.00594,2.38612,-5.17701
4946,2.11224,0.694822,2.35011,-1.66403
4947,2.21495,1.00245,3.35307,0.387491
4948,1.37232,-0.453532,2.09765,-1.38269
4949,3.4747,0.315879,-1.00889,-0.465604
4950,-1.18638,3.53751,-2.58092,0.528882
4951,-0.684466,4.34095,-1.17044,-2.20739
4952,0.253014,0.936153,0.0840132,-2.06557
4953,-1.86157,1.18792,1.01316,-0.669977
4954,1.42632,0.626084,-2.16056,-0.833706
4955,3.36058,-1.79048,-1.97184,0.619972
4956,1.2103,-2.76082,-2.53512,0.615937
4957,3.70469,0.151965,-3.03053,1.34551
4958,1.16539,1.09397,-1.48305,-0.0695369
4959,0.723042,2.85053,-1.80753,0.0485044
4960,0.201993,3.38756,-2.51498,0.0721417
4961,-1.82765,2.31757,-0.212737,-1.51745
4962,-1.03509,1.78068,0.429182,-2.84574
4963,-1.43198,0.722346,1.21913,-2.01988
4964,-0.816495,-2.5828,1.32963,0.383604
4965,1.1852,-4.00624,0.962251,-1.36972
4966,3.36031,-6.56503,0.677643,-2.33076
4967,1.4711,-7.3644,2.03101,4.09736
4968,0.949913,-0.541521,4.22551,3.50528
4969,5.124,-0.689031,1.44648,-2.00287
4970,1.50122,-5.69651,0.0314472,-3.5266
4971,-1.82928,-4.50965,-2.30018,-2.86288
4972,1.28018,-0.00815269,-2.84553,-0.259494
4973,-2.03526,0.38923,1.70557,1.79289
4974,-1.81056,-0.856606,5.27592,-0.610014
4975,2.42472,-0.866097,0.986254,-4.63984
4976,2.43002,1.94988,-1.63205,-6.91303
4977,3.15093,1.84657,-1.55562,-5.18364
4978,3.10656,0.149662,1.22796,-1.37764
4979,3.61174,0.614156,2.69955,-2.91679
4980,5.05534,1.28839,0.796008,0.180676
4981,1.35142,1.06685,-1.2088,3.73056
4982,1.41831,3.71485,-1.32661,2.71416
4983,1.77422,2.01469,0.450699,-2.45111
4984,0.129394,-3.34394,1.18601,-4.44613
4985,0.045673,-3.74105,-2.4467,-3.59534
4986,1.00351,0.716926,-3.2881,-2.31534
4987,-0.169803,1.69432,-0.562052,1.83959
4988,-0.211731,0.916498,3.5135,2.89231
4989,3.10181,-2.3477,0.898509,-0.860649
4990,2.10829,-5.61014,-3.77799,-4.1436
4991,-1.71599,-5.8592,-4.75915,-0.547314
4992,-0.877969,-4.44511,-2.14926,-1.07381
4993,0.845969,-4.44159,2.43508,-1.14761
4994,-1.07323,-4.40213,7.07089,2.46555
4995,0.945565,1.53406,5.47623,3.63774
4996,6.18373,3.93462,-0.0667846,-0.497588
4997,3.40888,-3.43694,2.8273,-7.7974
4998,1.2738,-9.43103,1.88987,-10.5674
4999,4.6024,-3.06627,-1.57784,-5.72498
5000,0.434285,1.51562,-0.888739,1.5058
5001,0.834298,2.40611,4.07251,4.94772
5002,4.65708,3.28751,4.73084,-1.01875
5003,7.92286,1.28582,-0.177429,-6.41059
5004,4.18448,-4.21354,-6.27007,-3.60831
5005,0.802546,-2.14732,-5.5967,0.719289
5006,0.775272,4.35573,-2.60314,0.0877195
5007,-2.49254,5.33136,-0.589786,3.13056
5008,-7.25905,2.24612,0.667011,8.98505
5009,-4.39994,3.35313,-0.237442,1.36628
5010,-0.598859,2.1584,-1.28992,-6.30336
5011,-4.36533,-6.78859,2.1553,-4.50882
5012,0.47811,-9.421,6.04586,-1.27789
5013,8.75166,-2.59174,4.15666,0.338505
5014,6.92174,0.128651,2.39493,2.42087
5015,6.87547,-6.42334,0.163877,-1.01414
5016,8.45273,-7.69955,-3.45504,-4.73395
5017,-0.575522,-1.29981,-6.66932,-0.625136
5018,-8.02543,5.53988,-5.51751,4.15286
5019,-8.83631,5.96018,-0.523707,4.20821
5020,-6.39851,4.11888,5.1385,2.17672
5021,-4.66616,2.72852,2.46736,3.22612
5022,-0.500894,2.40814,-2.34365,1.39742
5023,3.52801,0.353578,-2.19714,-2.57966
5024,2.63245,-1.32584,2.7441,-0.891772
5025,2.25795,0.60589,5.37579,3.18519
5026,3.71173,4.91175,2.1771,4.1151
5027,1.46593,6.14253,-1.33932,-0.811491
5028,-1.58899,1.57677,-4.12,-2.76573
5029,-4.21594,0.166072,-3.83815,-0.0326216
5030,-7.04236,2.89108,-2.0618,0.921364
5031,-5.60527,3.4258,0.514011,2.61444
5032,-4.02299,0.076455,4.13693,3.86129
5033,2.119,-1.82897,4.38635,1.96774
5034,6.42905,-2.4201,-0.438176,-0.423496
5035,4.31582,-3.4265,-3.68516,0.693642
5036,0.166289,-2.63729,-4.1429,4.17463
5037,-3.65785,2.3192,-0.489221,2.74041
5038,-6.19485,5.15403,0.598716,1.09432
5039,-8.97811,3.5927,1.23208,4.06855
5040,-7.05715,1.55576,3.0712,3.26979
5041,-0.00183127,0.34192,2.12605,1.35505
5042,-0.0208281,-2.48599,1.5309,2.54872
5043,1.524,-5.20299,1.14117,-0.368293
5044,6.39974,-4.4668,-1.1935,-0.0860893
5045,3.02215,0.616739,-0.346022,2.31884
5046,1.5742,4.64723,0.251336,-2.85753
5047,3.43207,4.05638,-2.97316,-0.0262753
5048,-6.94372,5.81728,-2.32379,7.17783
5049,-7.38973,9.42626,-2.3322,3.58558
5050,-2.63639,4.428,-1.99255,-1.81188
5051,-7.62203,-3.87391,1.74335,0.0759127
5052,-3.21687,-4.34898,2.02134,0.63023
5053,6.31466,-1.65773,0.309,4.11035
5054,2.58238,-2.14907,4.26177,4.84108
5055,3.92163,-4.49676,4.18134,-5.30065
5056,7.2615,-5.2621,0.409985,-3.89309
5057,-2.65593,2.36205,1.04749,2.00406
5058,-1.43051,9.00352,-0.495158,-0.162474
5059,0.356385,3.22474,-2.77298,0.662949
5060,-5.4704,-2.4826,0.67238,4.15129
5061,-1.57434,-1.59686,-2.69449,2.4572
5062,0.239013,0.353989,-5.85607,6.56414
5063,-6.17775,-1.09671,-2.10251,2.94897
5064,0.826414,-3.3701,0.255884,0.102003
5065,-1.29984,-2.59987,1.00596,4.21298
5066,-3.40656,4.26409,2.46901,2.96886
5067,1.32426,3.94927,-1.78879,1.26829
5068,-1.7388,-1.69583,-0.497368,-0.96296
5069,-2.41101,-1.77121,-0.428803,-1.40313
5070,0.156783,4.06574,-3.84395,1.50985
5071,-2.94196,4.85955,-3.61232,5.79796
5072,-2.41617,4.50623,-1.42238,2.45764
5073,0.127202,1.59332,-0.759627,2.11389
5074,-3.44972,0.620809,2.24993,4.69105
5075,-2.42105,4.66717,2.36291,1.53277
5076,1.0693,1.04802,-2.45403,-0.106259
5077,-3.50426,-4.19848,0.0133511,2.52812
5078,-2.80953,-2.22174,3.38449,-1.05707
5079,3.31767,0.743102,2.37478,1.93892
5080,-2.90899,-0.771858,0.939325,2.78337
5081,-0.243911,-0.835173,1.22848,-3.5172
5082,1.18721,-2.87903,-1.49398,-0.178322
5083,-3.10981,-1.22944,1.62677,2.41858
5084,-0.714484,-1.88442,-0.265877,3.95701
5085,-1.53473,-3.52316,-0.613532,5.18729
5086,-5.05031,-2.33183,0.229391,3.13793
5087,-1.73664,1.81174,-0.151235,0.484814
5088,-3.60576,0.724936,0.576079,-0.908474
5089,-3.26586,0.733748,2.84521,-2.23863
5090,0.964811,2.9407,3.85451,-3.32277
5091,1.77678,1.87112,3.22336,-1.59034
5092,4.45733,-0.218423,1.47405,-0.581878
5093,5.24949,-2.29278,-0.265879,-1.38539
5094,4.29667,0.071174,-2.09106,-0.806574
5095,0.100331,2.25956,-3.17597,-2.33606
5096,0.424222,0.739172,-0.20642,-3.5832
5097,-1.68996,0.0211457,1.73893,-0.477528
5098,0.0365559,4.90579,2.17653,-1.03862
5099,3.33789,2.72649,-0.857859,-2.50743
5100,4.16464,-1.49165,-2.33815,-4.53733
5101,2.68902,-0.213812,-3.68186,1.78846
5102,-0.937426,6.09916,-1.36044,8.42211
5103,-0.255992,4.84369,2.839,-0.103946
5104,0.879323,-5.93416,3.98805,-7.77676
5105,-4.19479,-10.0582,0.977809,-4.5712
5106,-0.543248,-2.8191,-4.69709,-3.6753
5107,5.66171,-2.41087,-1.68437,6.41887
5108,-2.7322,-4.96518,11.2824,2.43444
5109,10.1088,-4.72588,3.11064,-9.9309
5110,10.5212,-3.89533,-6.09654,-4.32373
5111,-2.58348,3.07439,-5.51919,-5.4524
5112,6.45468,6.4015,-8.06989,-4.98643
5113,-1.49064,2.30213,1.67629,3.61082
5114,-7.67103,2.74493,7.59372,3.29864
5115,4.54634,6.51376,-4.42808,0.714706
5116,-2.27669,2.16194,-2.29856,-3.12876
5117,2.3312,-8.00906,4.20961,-12.0703
5118,11.3113,-12.1658,2.62503,-6.01695
5119,4.19001,-3.53428,2.15073,-2.2823
5120,7.84699,5.72103,-2.44397,-0.521769
5121,7.33544,3.56329,-2.81714,1.16237
5122,1.13822,0.920173,-0.117857,-1.196
5123,1.23754,4.17516,-8.21461,-2.92194
5124,-6.2794,2.03856,-6.60409,-0.145017
5125,-8.52222,-1.65786,-0.0833681,2.26351
5126,-1.30529,-1.31322,-1.29505,-0.965107
5127,0.982578,-4.11184,0.242074,0.89559
5128,3.03746,-4.23332,2.20687,7.87558
5129,7.70628,0.860112,0.50378,6.9902
5130,7.45416,-3.83635,-0.696041,-2.74495
5131,0.834404,-10.5956,3.65157,-9.97485
5132,-2.16651,-8.26476,-0.00542333,-10.1374
5133,-2.78702,0.0456893,-6.59044,-2.06322
5134,-5.65916,4.62433,-0.500969,5.25432
5135,-2.8877,3.46635,10.7632,2.53693
5136,7.53449,-3.50133,4.63148,-3.97695
5137,8.73779,-4.91799,-2.99373,-4.35039
5138,3.23041,-0.528216,-5.60569,-4.63173
5139,7.36203,1.23648,-4.73407,-1.83895
5140,2.00228,-0.242958,1.72402,3.12324
5141,-3.29911,1.64579,1.60786,3.58676
5142,-2.96545,9.67899,-6.01377,5.59691
5143,-10.8634,10.5345,-3.07706,5.57832
5144,-5.611,0.721823,9.73372,-7.31395
5145,0.542668,-11.0249,9.49754,-5.65835
5146,-1.14287,-7.76814,6.70278,-3.65511
5147,9.61556,-4.01788,-2.60442,-2.78861
5148,12.2574,-5.01642,-1.3192,9.22621
5149,1.06032,-5.62978,5.11102,1.33836
5150,9.87609,-4.35995,-3.3825,-4.52593
5151,-6.5653,-0.835437,-5.92562,2.13496
5152,-14.9751,5.58708,-1.05377,-0.459354
5153,-3.73088,7.45766,-2.75286,0.611087
5154,-9.98455,3.16143,2.42939,5.54042
5155,-2.89693,-0.411345,3.51747,5.68887
5156,6.03077,-1.8135,-5.31405,5.48724
5157,-0.0121702,-4.16065,-0.393367,-2.29713
5158,3.00163,-7.67228,4.82558,-6.49833
5159,1.32682,-3.64748,6.71354,-4.14875
5160,-2.18429,3.4109,4.2514,-4.54986
5161,3.3741,9.14494,2.84106,-0.299658
5162,-0.449771,6.8504,0.55868,3.85109
5163,1.52546,4.53973,-0.232923,2.03436
5164,2.50704,2.38633,-5.62087,-1.17062
5165,-3.4359,1.81215,-4.98737,3.55001
5166,-4.91532,3.7386,-0.044197,2.9441
5167,-0.186262,2.64569,3.40558,-0.735068
5168,-0.758466,-2.58318,2.41187,4.65375
5169,-2.92557,-1.05968,4.1707,3.75294
5170,3.40219,0.205405,1.24516,-2.78068
5171,1.60023,-4.34259,-0.568025,-0.760433
5172,-2.79531,-5.9027,0.506944,0.208397
5173,0.648092,-4.01273,-2.72431,1.13529
5174,-2.2056,-1.57095,-0.638108,-0.282071
5175,-2.89545,-1.04368,-1.02356,0.0608106
5176,-2.11781,0.444567,-1.35218,4.84601
5177,-3.40062,3.99552,1.61268,1.4234
5178,4.20588,5.02931,0.971723,1.2663
5179,1.24798,0.293397,0.857494,4.70996
5180,1.30686,0.399284,0.755405,0.429492
5181,4.92842,3.37606,-5.47119,-0.340585
5182,-3.83741,3.07575,-4.61985,1.25996
5183,-5.33216,2.03681,-2.23622,2.47049
5184,-4.74992,4.06697,0.077478,1.06467
5185,-7.2154,4.04514,2.13416,-0.866508
5186,-1.403,2.33264,2.11001,0.853663
5187,0.589878,0.540423,4.56125,0.495072
5188,6.00336,-0.902274,4.00142,-0.447239
5189,8.83167,-1.94298,0.441134,3.75021
5190,3.05441,-1.39334,-0.649562,2.02817
5191,2.93229,0.721828,-2.2925,-1.3355
5192,-1.42647,3.55801,-1.46752,0.563534
5193,-8.0465,5.0209,-0.391443,3.03015
5194,-5.50042,5.91735,1.72221,-2.58942
5195,-3.39167,2.48788,-0.500431,0.600144
5196,-6.47576,1.0464,1.02401,9.84626
5197,-1.13406,0.650921,2.61107,5.03627
5198,8.08687,-3.52369,0.260131,1.41317
5199,-1.0171,-6.15583,0.146178,0.56613
5200,1.23006,-4.01652,0.650552,-0.709837
5201,5.03059,-0.820654,-0.64377,4.57737
5202,-3.50619,2.60773,-0.926033,2.69289
5203,-3.48163,2.18066,-0.367441,-2.30735
5204,-3.67987,3.41795,-1.06496,0.377323
5205,-6.0421,7.82915,-1.71998,-1.31863
5206,-1.77737,4.64427,-2.66375,-1.29111
5207,-3.24458,3.32752,-0.730133,3.37822
5208,-0.685067,4.43249,0.63979,1.04565
5209,6.29943,1.04342,0.438233,4.67091
5210,0.00016548,-0.197803,-0.0880774,5.71685
5211,4.08158,3.35505,-1.81393,0.675094
5212,3.75104,-2.27311,0.000353285,-0.447233
5213,-3.93742,-2.96023,2.36923,0.364786
5214,-1.41481,2.08955,-1.26417,0.0936813
5215,-3.93484,2.76867,0.77278,2.45479
5216,-5.83165,2.06786,-0.817739,0.531399
5217,-0.872593,0.69485,-0.45891,0.673366
5218,-3.39452,-0.453775,1.97591,3.16549
5219,0.0460266,2.60041,0.260127,0.874426
5220,2.76308,0.611605,1.4238,1.14164
5221,-0.0237184,-4.20443,3.07199,1.79714
5222,2.85168,-0.835701,1.39055,2.26022
5223,0.69123,1.57191,1.03669,1.17292
5224,-1.84101,-0.707579,-0.220106,0.60116
5225,-2.54592,-0.884916,-1.53595,-0.73145
5226,-5.02714,1.37966,1.80484,-1.42125
5227,-3.50769,2.50849,1.15878,-1.37311
5228,-1.02118,3.51679,0.232119,-0.600005
5229,-0.0288765,0.456504,1.36006,-0.641225
5230,4.74808,0.336923,2.14794,0.576947
5231,5.36913,1.47511,0.105059,0.139662
5232,5.06492,-0.450249,-0.689579,0.578533
5233,1.89629,-1.35334,-1.09352,-0.935534
5234,0.0602706,1.65977,-0.839678,-2.3343
5235,-2.60142,2.41684,-0.199001,-0.930345
5236,-5.16094,2.44708,0.668893,-1.28187
5237,-2.09353,2.68054,1.11463,-1.36547
5238,-0.494294,1.44894,2.88408,-1.0664
5239,2.42086,0.148469,1.66605,-0.900942
5240,5.48352,-2.23298,-1.16002,0.713295
5241,4.64509,-3.63242,-0.152924,0.0677448
5242,4.56273,-2.80254,-1.44518,-0.954413
5243,1.37293,-2.10228,-0.98895,1.27439
5244,-2.59817,-1.74693,1.13684,-0.716889
5245,-1.22051,-0.39927,0.728075,-1.16138
5246,-3.03861,-1.59616,1.33881,-1.03887
5247,-1.28455,-2.32354,0.667511,-1.66194
5248,1.42965,-1.04517,-1.78635,-1.49086
5249,1.19206,-0.448756,-0.881069,-1.17435
5250,2.86538,-1.22806,-1.35095,-2.27981
5251,3.83475,-0.044052,-2.16891,-2.2151
5252,0.0964956,2.50361,-1.37275,1.37485
5253,1.11661,4.23753,-0.734696,2.83415
5254,2.337,1.47511,-1.33743,2.75343
5255,-1.8056,-0.964769,-1.11656,-2.51907
5256,-1.10504,-3.65222,-2.59616,-5.07288
5257,-0.499591,-3.77654,-1.54092,0.182763
5258,-2.51011,1.36136,-0.0758097,1.59176
5259,0.435583,2.24032,2.63203,-0.54912
5260,2.63579,-0.122416,4.40313,-0.0342934
5261,3.98183,-0.756655,0.0821516,0.881498
5262,3.96487,-0.913113,-1.30171,-2.69577
5263,2.34731,-0.879625,-2.52746,-2.54429
5264,-0.648715,0.767119,-1.02965,3.5741
5265,-3.87162,-0.214609,2.48703,5.08169
5266,-1.01413,-1.39577,3.39149,-1.7608
5267,-2.46669,-4.32008,-1.28032,-4.67421
5268,-4.83135,-7.13402,2.98175,-5.9976
5269,1.57972,-4.93317,4.91206,-6.2174
5270,6.31149,-0.222065,4.18516,0.250651
5271,4.03597,-3.18908,5.20798,0.889716
5272,11.0199,-1.14739,0.265219,-1.65617
5273,9.00737,2.20873,-7.19376,-3.55607
5274,1.15446,0.602662,-5.10894,-0.420842
5275,-3.10117,1.48366,-3.2763,-1.72275
5276,-3.79781,5.01739,-1.55058,-2.8592
5277,-6.26465,0.716685,-0.643097,4.76273
5278,-6.3352,1.05211,0.887271,9.17176
5279,2.19032,2.4624,-1.85602,4.14817
5280,2.98505,-6.21073,1.01047,-3.5735
5281,1.67537,-13.1204,3.15585,-8.05719
5282,5.30765,-9.96518,-1.20983,-3.46267
5283,2.10551,-2.16274,-2.99735,2.34181
5284,-0.199994,1.58697,-2.81483,-0.292421
5285,1.62015,0.55494,1.42517,-0.829155
5286,0.0709782,0.469525,-1.66827,1.86619
5287,-0.989437,6.93339,-5.84232,3.83585
5288,-3.69428,5.19568,-1.94156,0.0392189
5289,-0.838822,-1.22792,3.49109,-3.12526
5290,-0.794995,-5.49853,0.638944,0.515996
5291,-2.77227,-1.32527,3.14054,3.6162
5292,0.180614,1.28178,1.77848,-0.168325
5293,3.77042,-3.17199,3.99201,-3.56601
5294,-0.47816,-8.0081,10.6174,-7.76475
5295,4.68497,-1.24596,5.95584,-5.78082
5296,6.77446,4.4142,-0.924122,0.879201
5297,3.73799,0.696079,1.38902,-0.874264
5298,7.07243,-0.693064,-0.918466,-2.79549
5299,2.15775,2.60259,-7.23832,0.8191
5300,-3.89144,5.04098,-8.26928,2.10213
5301,-6.94717,3.93737,-6.09244,2.52471
5302,-8.42782,2.18026,2.5418,2.49084
5303,-4.9585,-1.91707,4.45044,1.98755
5304,0.204086,-1.00557,3.25614,4.59699
5305,1.26884,-2.49789,1.48435,3.05295
5306,8.36555,-6.12287,0.35585,-0.688336
5307,5.53873,-7.76487,-1.2377,-4.79008
5308,1.23031,-4.14436,-2.55962,-3.45877
5309,-1.20994,-1.73241,-5.17199,3.65742
5310,-5.49027,2.15057,-2.79152,3.94539
5311,-5.54251,2.5127,-1.40284,0.0467192
5312,-4.88143,-1.1844,-0.797756,2.97483
5313,-3.5628,0.15051,-1.81989,4.19344
5314,0.642226,2.77505,-3.44379,0.883961
5315,1.16707,1.00073,1.20401,0.242014
5316,1.0037,-2.0902,3.13308,-0.496787
5317,4.11466,-0.818608,3.18316,-1.97208
5318,-0.065533,1.22037,1.77268,0.924895
5319,-3.01231,6.0646,1.89822,1.65361
5320,-1.08809,4.2911,1.29948,-0.628376
5321,-2.07089,1.88443,5.58597,-0.680406
5322,-1.20818,2.91443,2.66264,-0.27944
5323,3.53038,1.52433,-0.118315,2.79093
5324,1.69938,-2.38916,0.411168,2.79107
5325,3.35493,-2.69814,-1.17714,0.232936
5326,0.868825,-1.44024,-1.73656,3.65397
5327,-4.63611,3.50501,-2.12643,3.5329
5328,-3.3476,6.53479,-2.7987,1.60619
5329,-6.21472,3.58636,2.43404,0.13493
5330,-4.79188,3.49782,3.79969,-0.711391
5331,-0.847516,3.62513,-1.53487,4.63966
5332,-2.85179,0.413129,0.947685,4.32359
5333,2.06303,-2.98177,0.242443,0.579567
5334,2.43061,-4.02614,-0.806176,0.440339
5335,-1.401,-5.39237,1.76164,-1.19681
5336,2.11798,-1.93646,1.21629,2.5289
5337,-0.655923,2.19721,1.4831,3.58046
5338,-0.763661,-0.325099,1.83875,0.228616
5339,0.692289,0.327444,-0.529296,0.580433
5340,-3.70338,4.00543,-5.11185,1.29718
5341,-2.03317,4.98336,-5.31575,1.38611
5342,-3.75155,3.71516,-2.36179,2.43969
5343,-3.543,3.60642,0.593406,1.61225
5344,-0.900845,1.84159,-0.324705,3.61967
5345,-0.905323,2.52491,1.30941,4.25931
5346,0.400555,2.58741,0.434478,2.16426
5347,2.03534,0.258435,1.56532,-0.0838523
